"Customer ID","Product ID"
RR-19525,FUR-CH-10003761
RR-19525,OFF-PA-10004665
RR-19525,OFF-ST-10000078
TC-21295,OFF-PA-10000357
DB-13615,OFF-AR-10000422
DB-13615,OFF-AP-10001205
SV-20785,OFF-BI-10001116
SV-20785,OFF-BI-10002931
MH-18115,OFF-BI-10000546
MH-18115,TEC-AC-10002049
MH-18115,OFF-BI-10001196
MH-18115,TEC-MA-10002981
MH-18115,TEC-PH-10003601
CT-11995,OFF-BI-10000632
KB-16315,OFF-EN-10003055
KB-16315,OFF-BI-10001031
RA-19285,OFF-BI-10002003
YC-21895,OFF-PA-10003016
RA-19915,OFF-AR-10004582
CM-12160,OFF-BI-10004364
CS-12130,OFF-PA-10002246
CS-12130,TEC-PH-10002890
DL-12865,FUR-FU-10004270
BE-11410,OFF-PA-10003465
SM-20320,TEC-MA-10003626
SM-20320,TEC-MA-10002412
SM-20320,OFF-PA-10001804
SM-20320,OFF-AR-10003183
SM-20320,FUR-FU-10004270
SM-20320,OFF-FA-10003112
SM-20320,FUR-FU-10001986
RP-19390,OFF-PA-10002319
JD-16015,TEC-AC-10002323
AB-10255,OFF-SU-10001165
AB-10255,OFF-PA-10001246
AB-10255,OFF-PA-10001815
CC-12145,FUR-FU-10001876
CC-12145,TEC-MA-10000488
GH-14425,OFF-BI-10001098
CP-12085,FUR-FU-10003577
GM-14440,OFF-AR-10002656
LC-16885,TEC-PH-10004531
BT-11305,OFF-AR-10003251
CP-12085,TEC-PH-10000673
SC-20680,TEC-AC-10000158
DK-13375,TEC-PH-10002075
SE-20110,OFF-ST-10004340
LF-17185,FUR-FU-10002759
ON-18715,OFF-FA-10000585
ON-18715,OFF-AP-10004859
TB-21400,OFF-ST-10001558
DF-13135,OFF-LA-10004689
DF-13135,OFF-BI-10002867
EP-13915,TEC-PH-10003811
EP-13915,FUR-TA-10000849
SK-19990,OFF-BI-10000848
SK-19990,TEC-PH-10003072
FH-14350,OFF-AR-10001547
FH-14350,TEC-AC-10001838
FH-14350,FUR-FU-10004017
EH-13945,TEC-PH-10002923
EH-13945,OFF-AR-10000716
JE-15715,OFF-PA-10000249
KL-16645,TEC-PH-10003691
KL-16645,OFF-PA-10001560
KL-16645,FUR-BO-10004467
KL-16645,TEC-PH-10001819
EB-13750,OFF-SU-10000157
EB-13750,TEC-AC-10004227
BD-11725,OFF-EN-10003134
MS-17530,FUR-FU-10004671
SC-20770,FUR-FU-10002253
SC-20770,TEC-PH-10002726
FM-14380,TEC-AC-10004571
KT-16480,FUR-TA-10002228
AP-10720,TEC-AC-10004127
RH-19555,OFF-BI-10001553
CS-11950,FUR-CH-10002758
TM-21010,OFF-ST-10000532
HF-14995,FUR-CH-10000988
GA-14515,OFF-AR-10003251
GA-14515,TEC-AC-10003174
GA-14515,TEC-PH-10002310
GA-14515,OFF-AP-10002651
GA-14515,OFF-PA-10001184
ES-14020,TEC-AC-10002402
JP-16135,FUR-FU-10004270
JP-16135,OFF-ST-10001526
Dp-13240,OFF-PA-10002893
NK-18490,TEC-AC-10003709
NK-18490,OFF-BI-10001191
PL-18925,OFF-BI-10003166
PL-18925,OFF-BI-10003982
PL-18925,OFF-ST-10004835
RW-19690,OFF-AP-10000159
RW-19690,OFF-AP-10002945
MO-17950,OFF-AP-10001242
MO-17950,TEC-AC-10003038
MO-17950,TEC-AC-10003289
JJ-15445,OFF-ST-10000918
BT-11680,FUR-FU-10001940
RD-19585,OFF-BI-10002852
ML-17755,OFF-PA-10004451
ER-13855,OFF-AP-10003971
JM-15535,FUR-BO-10003159
SS-20140,FUR-FU-10001935
SS-20140,TEC-AC-10003433
TC-21295,OFF-LA-10004544
HG-15025,OFF-AR-10001026
LD-17005,TEC-PH-10001336
AS-10285,TEC-PH-10003187
MP-17965,TEC-PH-10004897
CD-12790,FUR-CH-10004997
CD-12790,OFF-FA-10002763
MD-17860,FUR-FU-10001588
MD-17860,OFF-AR-10000940
MD-17860,FUR-FU-10002759
BM-11650,OFF-AP-10000358
BM-11650,OFF-AP-10003281
BM-11650,OFF-PA-10000029
KN-16450,TEC-PH-10001557
KN-16450,TEC-PH-10000576
KN-16450,OFF-BI-10002764
KN-16450,FUR-BO-10001337
IG-15085,OFF-AR-10002257
IG-15085,OFF-PA-10001019
IG-15085,OFF-BI-10003364
JS-15595,TEC-PH-10000984
GA-14725,OFF-AR-10001683
DL-13330,FUR-FU-10000629
CS-12505,OFF-PA-10003893
CS-12505,OFF-PA-10004239
CC-12145,FUR-CH-10000553
MH-18025,OFF-FA-10004395
MH-18025,OFF-PA-10004782
MH-18025,FUR-BO-10002213
MH-18025,FUR-CH-10001854
MP-18175,OFF-PA-10000157
MP-18175,FUR-FU-10001185
MP-18175,FUR-TA-10001520
MP-18175,TEC-AC-10004145
MP-18175,FUR-TA-10000688
DR-12940,OFF-BI-10001510
DR-12940,FUR-CH-10003817
DR-12940,FUR-FU-10000308
DR-12940,OFF-ST-10003208
DM-13015,OFF-BI-10003784
DM-13015,FUR-TA-10003748
BD-11620,TEC-PH-10002563
DC-12850,OFF-AR-10000122
DC-12850,OFF-ST-10000352
MT-18070,OFF-PA-10003270
MT-18070,FUR-BO-10003272
MT-18070,OFF-BI-10002982
MT-18070,OFF-EN-10001509
MJ-17740,OFF-PA-10002421
MJ-17740,OFF-ST-10000760
MJ-17740,OFF-PA-10002923
ND-18370,OFF-ST-10001128
ND-18370,TEC-PH-10000673
CA-11965,OFF-AR-10001547
CA-11965,OFF-BI-10001890
GA-14725,OFF-AP-10003971
GA-14725,OFF-PA-10000520
GA-14725,OFF-BI-10000977
TC-21295,TEC-MA-10002178
JB-15400,OFF-ST-10001526
CK-12325,FUR-CH-10003379
RL-19615,OFF-PA-10000100
AC-10660,OFF-ST-10001809
BH-11710,TEC-AC-10000387
BG-11695,FUR-CH-10004853
XP-21865,OFF-AR-10001958
SN-20560,OFF-BI-10003527
DM-13345,FUR-FU-10003832
DM-13345,OFF-BI-10001359
AJ-10780,OFF-BI-10002976
KC-16255,OFF-ST-10000736
SV-20935,FUR-FU-10000409
SV-20935,FUR-FU-10000221
EM-13810,OFF-ST-10000344
RB-19360,OFF-LA-10003663
DJ-13510,FUR-CH-10001215
CC-12370,FUR-CH-10000988
SC-20380,TEC-AC-10003441
SC-20380,TEC-PH-10004389
SC-20380,FUR-BO-10004695
SC-20380,OFF-PA-10000100
RH-19495,OFF-PA-10000223
JK-15370,OFF-ST-10001325
JK-15370,OFF-AP-10004249
JK-15370,OFF-AR-10000588
JK-15370,OFF-SU-10000946
AF-10885,OFF-SU-10001225
AF-10885,OFF-ST-10001558
LC-16885,FUR-FU-10001546
BF-11275,OFF-PA-10002581
BF-11275,FUR-CH-10001482
SC-20800,OFF-AR-10002399
SW-20275,OFF-ST-10001963
MC-17845,OFF-FA-10002988
TD-20995,FUR-CH-10004289
TD-20995,FUR-CH-10000785
Dp-13240,OFF-EN-10003040
Dp-13240,OFF-AR-10001573
Dp-13240,TEC-AC-10000844
SD-20485,OFF-BI-10000756
SD-20485,OFF-SU-10000381
TM-21010,OFF-BI-10004094
BK-11260,FUR-FU-10001852
JF-15490,OFF-BI-10000014
EP-13915,FUR-CH-10003396
EP-13915,OFF-AR-10003811
EP-13915,OFF-PA-10003172
EP-13915,OFF-PA-10000289
KH-16630,OFF-PA-10000791
HG-14845,FUR-CH-10002304
HG-14845,OFF-BI-10000136
JC-16105,OFF-PA-10003739
JC-16105,OFF-PA-10002479
JC-16105,FUR-FU-10000771
JC-16105,TEC-PH-10001552
KM-16720,OFF-AR-10001915
EB-13975,TEC-CO-10000971
PW-19240,FUR-CH-10004086
PG-18895,TEC-CO-10000971
PG-18895,OFF-LA-10001317
DB-12910,OFF-PA-10003656
CR-12730,OFF-PA-10002160
KH-16330,OFF-PA-10000575
KH-16330,FUR-CH-10003981
CS-12400,OFF-ST-10002615
DL-12925,OFF-PA-10000327
DL-12925,OFF-ST-10001325
DL-12925,OFF-LA-10001771
ME-17725,OFF-FA-10004968
VD-21670,OFF-AP-10000576
CK-12205,OFF-EN-10003286
CK-12205,OFF-AR-10003772
CK-12205,OFF-BI-10002852
DL-12925,TEC-PH-10002890
DL-12925,OFF-BI-10001308
DL-12925,TEC-PH-10001750
SE-20110,OFF-AR-10003338
LS-17200,OFF-FA-10002763
LS-17200,FUR-FU-10002088
LS-17200,FUR-FU-10003976
MM-17920,OFF-ST-10001511
DB-13270,OFF-BI-10000301
RW-19630,OFF-FA-10003495
JM-16195,OFF-AP-10001303
JM-16195,FUR-FU-10002116
BP-11155,FUR-FU-10000771
CT-11995,OFF-AR-10002255
TH-21550,OFF-BI-10004995
ME-17320,FUR-FU-10002597
TT-21220,OFF-BI-10004970
TT-21220,OFF-BI-10002557
TT-21220,FUR-CH-10000785
GT-14710,TEC-PH-10002310
GT-14710,TEC-PH-10002834
GT-14710,OFF-EN-10000927
GT-14710,OFF-BI-10001636
GT-14710,OFF-PA-10001736
GT-14710,OFF-PA-10000482
GT-14710,OFF-BI-10001658
JD-16150,FUR-CH-10000422
JD-16150,FUR-CH-10004675
JD-16150,FUR-CH-10002880
MC-18100,OFF-ST-10000675
MC-18100,FUR-FU-10002685
LH-17020,FUR-FU-10004020
MP-18175,FUR-FU-10004963
MP-18175,OFF-BI-10000174
MP-18175,OFF-EN-10000461
EM-14140,TEC-AC-10001266
EM-14140,OFF-PA-10002160
EM-14140,FUR-CH-10004875
EM-14140,TEC-PH-10000347
EM-14140,TEC-PH-10001459
GG-14650,TEC-PH-10000439
MA-17995,FUR-CH-10002647
SH-20395,OFF-BI-10003910
KT-16465,OFF-BI-10001097
KT-16465,OFF-FA-10004854
PO-19180,OFF-PA-10003673
PO-19180,OFF-LA-10002034
AY-10555,FUR-CH-10002774
AY-10555,FUR-CH-10003817
AY-10555,OFF-BI-10002949
AY-10555,FUR-FU-10002445
Co-12640,FUR-FU-10001473
Co-12640,OFF-ST-10002562
JF-15565,OFF-AP-10002118
JF-15565,OFF-PA-10001800
JF-15565,OFF-BI-10002827
JF-15565,FUR-FU-10004671
JF-15565,OFF-ST-10000736
AR-10510,OFF-BI-10004656
AG-10675,FUR-TA-10001095
AG-10675,OFF-PA-10000213
DV-13045,FUR-CH-10001797
HL-15040,OFF-ST-10002214
ND-18370,FUR-CH-10000422
GB-14575,OFF-PA-10003848
GB-14575,FUR-FU-10003623
CL-12565,FUR-CH-10001797
CL-12565,OFF-BI-10003094
RC-19960,OFF-ST-10002205
RC-19960,FUR-TA-10003238
JB-16045,FUR-FU-10000755
JB-16045,OFF-PA-10002893
JB-16045,OFF-ST-10000689
MC-17635,TEC-AC-10004227
MC-17635,OFF-BI-10000174
MC-17635,OFF-ST-10001809
MC-17635,OFF-BI-10002309
TT-21265,OFF-AP-10004532
MJ-17740,OFF-BI-10003091
AT-10735,OFF-BI-10004654
PB-19150,OFF-ST-10000760
NW-18400,OFF-EN-10001539
NW-18400,FUR-FU-10000550
NW-18400,TEC-AC-10003628
NW-18400,TEC-MA-10004521
NW-18400,OFF-AP-10003860
NW-18400,OFF-BI-10000069
VP-21730,OFF-BI-10003655
RD-19810,OFF-BI-10001628
MG-17875,OFF-AP-10003779
PA-19060,OFF-BI-10000666
CR-12730,OFF-AP-10000828
AA-10375,OFF-BI-10002706
JG-15160,FUR-FU-10004748
RR-19525,OFF-AP-10000026
SR-20425,OFF-BI-10000773
SR-20425,TEC-MA-10000822
SR-20425,OFF-BI-10001543
SR-20425,OFF-BI-10003355
SR-20425,OFF-PA-10002005
LS-16975,FUR-TA-10004154
MH-18115,OFF-ST-10002743
MH-18115,FUR-FU-10004973
MH-18115,TEC-AC-10002842
SC-20095,OFF-FA-10002701
SC-20095,OFF-PA-10001125
SC-20095,FUR-FU-10004090
SC-20095,OFF-BI-10001510
JB-16000,FUR-BO-10002202
AC-10450,OFF-BI-10001922
AC-10450,OFF-PA-10001667
RB-19645,OFF-BI-10002799
AI-10855,FUR-CH-10003846
DR-12880,TEC-PH-10003691
DM-12955,FUR-BO-10000468
DM-12955,OFF-AR-10001044
JH-16180,FUR-CH-10003833
AB-10060,OFF-PA-10004355
BD-11605,TEC-AC-10003038
BD-11605,OFF-BI-10002799
BD-11605,OFF-AR-10003582
BD-11605,OFF-PA-10004451
BD-11605,FUR-FU-10004666
AS-10045,FUR-TA-10001520
ZD-21925,FUR-FU-10004270
KF-16285,OFF-PA-10003172
KF-16285,OFF-EN-10002312
KF-16285,FUR-CH-10002320
BP-11230,TEC-PH-10001530
CC-12430,OFF-AR-10001216
CC-12430,OFF-PA-10003127
DB-13615,OFF-BI-10003910
TC-21475,FUR-TA-10004534
TC-21475,TEC-AC-10000892
NZ-18565,FUR-FU-10003247
NZ-18565,OFF-AP-10004336
NZ-18565,OFF-PA-10001295
SW-20350,TEC-PH-10002555
SW-20350,OFF-BI-10000831
TS-21370,TEC-CO-10001046
HH-15010,OFF-EN-10002973
HH-15010,OFF-LA-10001641
HH-15010,FUR-TA-10003837
DM-13345,TEC-AC-10002800
RE-19450,OFF-PA-10001307
JD-16150,TEC-PH-10002350
JD-16150,TEC-AC-10000397
BF-11215,OFF-ST-10000615
BF-11215,TEC-PH-10004531
BF-11215,TEC-AC-10004001
BF-11215,OFF-PA-10001534
BF-11215,OFF-PA-10001815
ML-17755,OFF-AP-10003779
YC-21895,OFF-ST-10002011
YC-21895,FUR-FU-10002379
YC-21895,OFF-AR-10003752
LR-16915,OFF-ST-10003692
BS-11755,FUR-BO-10004409
KM-16375,OFF-ST-10003306
KM-16375,FUR-FU-10003724
KM-16375,FUR-CH-10002024
BT-11530,OFF-AR-10003514
KB-16405,OFF-PA-10001800
KB-16405,TEC-PH-10003589
DW-13480,OFF-BI-10003364
DW-13480,TEC-PH-10002834
TP-21415,OFF-BI-10004584
TP-21415,TEC-AC-10002402
TP-21415,FUR-FU-10000550
TP-21415,OFF-AP-10000055
DB-12910,FUR-FU-10001591
DB-12910,TEC-PH-10000526
BH-11710,OFF-BI-10001071
BH-11710,TEC-PH-10001557
BH-11710,OFF-PA-10001977
TD-20995,OFF-SU-10004231
TD-20995,OFF-PA-10000809
TD-20995,OFF-FA-10003021
TD-20995,OFF-AP-10000696
CV-12805,OFF-LA-10001158
CV-12805,FUR-BO-10002268
CS-12355,OFF-BI-10000829
CS-12355,FUR-BO-10003441
JG-15310,OFF-SU-10003505
JG-15310,FUR-BO-10003660
JP-16135,OFF-BI-10001267
EC-14050,OFF-PA-10002741
KH-16630,OFF-LA-10004345
FG-14260,OFF-ST-10004340
AA-10480,OFF-PA-10001471
AA-10480,OFF-ST-10002344
AA-10480,OFF-PA-10001934
AA-10480,OFF-ST-10000078
MS-17770,TEC-MA-10001972
MS-17770,OFF-EN-10002504
MS-17770,OFF-PA-10002160
MS-17770,FUR-CH-10001973
MS-17770,OFF-AP-10001492
MS-17770,OFF-SU-10002189
JE-15610,FUR-CH-10003312
JE-15610,TEC-PH-10002496
JE-15610,FUR-FU-10003464
JE-15610,OFF-AR-10000380
JE-15610,OFF-BI-10004593
JE-15610,OFF-BI-10001308
JE-15610,OFF-ST-10001780
JE-15610,OFF-ST-10003816
EB-14110,TEC-PH-10002200
BP-11155,OFF-PA-10004438
CC-12100,FUR-FU-10004090
CC-12100,FUR-CH-10002602
CC-12100,TEC-AC-10001142
CC-12100,TEC-PH-10004977
JP-15460,FUR-FU-10004586
JP-15460,OFF-BI-10001116
LS-16975,OFF-BI-10000666
LS-16975,OFF-ST-10002583
LS-16975,TEC-PH-10004908
LS-16975,OFF-EN-10001219
LS-16975,TEC-AC-10004568
LS-16975,FUR-FU-10001756
JL-15850,OFF-AP-10002311
CY-12745,OFF-BI-10003650
RB-19360,TEC-AC-10003628
RB-19360,OFF-AR-10001547
AR-10825,FUR-CH-10002647
CS-11845,FUR-CH-10004495
CS-11845,TEC-PH-10002923
AR-10825,OFF-AR-10001374
RD-19810,OFF-PA-10003441
KH-16510,OFF-LA-10002043
NF-18385,TEC-AC-10002049
NF-18385,TEC-MA-10000418
NF-18385,TEC-PH-10004908
NF-18385,FUR-FU-10004091
SM-20950,OFF-BI-10004600
GH-14410,OFF-PA-10001289
EM-13810,FUR-TA-10001539
EM-13810,TEC-AC-10001266
DB-13210,OFF-ST-10001291
DB-13210,TEC-AC-10001314
PT-19090,OFF-BI-10004040
HF-14995,OFF-EN-10001539
HF-14995,OFF-EN-10004483
HF-14995,OFF-AR-10001615
HF-14995,OFF-PA-10000327
HF-14995,TEC-PH-10001299
HF-14995,OFF-PA-10002246
KW-16435,FUR-FU-10002671
KC-16675,FUR-CH-10003833
KC-16675,OFF-PA-10001667
PK-19075,OFF-BI-10002003
KT-16465,OFF-BI-10004465
KT-16465,FUR-CH-10000665
KT-16465,OFF-AR-10004956
EP-13915,OFF-AR-10004260
AP-10915,FUR-BO-10001811
AP-10915,TEC-AC-10003280
SH-20395,OFF-PA-10004911
SM-20950,FUR-FU-10001487
SM-20950,FUR-FU-10000521
SM-20950,OFF-AP-10001271
BM-11650,OFF-BI-10004728
BM-11650,TEC-AC-10004666
BM-11650,OFF-ST-10003208
BM-11650,OFF-ST-10003208
TC-20980,OFF-BI-10000632
TC-20980,OFF-EN-10004773
KB-16585,TEC-PH-10004700
JE-16165,OFF-LA-10003714
JE-16165,OFF-BI-10001787
DR-12940,OFF-ST-10002957
RW-19630,TEC-PH-10002115
ML-18040,OFF-BI-10002557
JL-15130,OFF-BI-10002949
JL-15130,OFF-PA-10004100
CM-12655,OFF-FA-10001883
EH-13945,OFF-BI-10003196
TB-21280,TEC-PH-10001644
AH-10030,OFF-AR-10003183
TT-21070,FUR-FU-10000308
TT-21070,OFF-PA-10001526
RD-19900,TEC-PH-10002103
RD-19900,TEC-AC-10004209
RD-19900,FUR-FU-10000397
RD-19900,OFF-PA-10002137
RD-19900,FUR-FU-10001867
RD-19900,OFF-LA-10000407
LA-16780,TEC-AC-10000420
LA-16780,TEC-PH-10002726
SH-19975,OFF-EN-10001415
SH-19975,OFF-BI-10000773
SF-20200,OFF-AP-10002350
TH-21235,OFF-AR-10001919
TH-21235,OFF-AP-10002082
VG-21790,OFF-LA-10002762
NP-18325,TEC-AC-10002800
FH-14275,OFF-BI-10003925
FH-14275,TEC-PH-10002200
JP-15460,OFF-PA-10001295
JP-15460,OFF-EN-10002500
JP-15460,TEC-AC-10000892
ES-14080,OFF-FA-10000735
ES-14080,TEC-PH-10001760
ES-14080,OFF-EN-10004846
ES-14080,OFF-SU-10003567
ES-14080,TEC-PH-10001557
ES-14080,TEC-AC-10003038
KL-16645,OFF-ST-10004459
BN-11515,FUR-FU-10004960
ND-18370,OFF-BI-10000632
ND-18370,OFF-BI-10001107
ND-18370,OFF-ST-10002301
JL-15130,OFF-BI-10003355
RC-19825,FUR-TA-10002903
CC-12475,OFF-ST-10001580
CC-12475,OFF-BI-10000315
DW-13195,FUR-CH-10003774
DW-13195,TEC-PH-10003095
DW-13195,FUR-FU-10000023
CK-12760,OFF-ST-10002214
EG-13900,OFF-BI-10002799
SJ-20215,TEC-PH-10004912
SJ-20215,FUR-CH-10002602
BP-11185,TEC-AC-10004510
BP-11185,OFF-ST-10000060
BP-11185,OFF-AR-10000799
SJ-20125,FUR-CH-10004875
SJ-20125,TEC-PH-10002085
MC-17590,OFF-FA-10000992
BG-11740,FUR-FU-10001473
MA-17560,OFF-AR-10003045
MA-17560,TEC-PH-10001536
CC-12220,TEC-PH-10001580
CC-12220,OFF-BI-10004209
RA-19885,OFF-LA-10001613
DK-12835,FUR-TA-10001676
LB-16795,OFF-BI-10000285
CM-11815,OFF-PA-10004609
TS-21205,TEC-AC-10001314
TS-21205,OFF-PA-10003395
TS-21205,OFF-AP-10001242
RF-19345,OFF-LA-10001641
JF-15565,OFF-ST-10003816
JF-15565,OFF-EN-10002230
EH-14185,TEC-PH-10002660
EH-14185,TEC-PH-10003171
VW-21775,TEC-AC-10003709
VW-21775,OFF-FA-10000304
KN-16450,TEC-AC-10003709
SJ-20215,FUR-CH-10002774
PS-19045,TEC-CO-10001046
KM-16225,OFF-FA-10003495
KM-16225,OFF-AR-10004685
GM-14695,OFF-AR-10004757
GM-14695,TEC-PH-10001615
GM-14695,OFF-PA-10003349
GM-14695,OFF-AR-10000127
GM-14695,OFF-SU-10002881
KT-16465,TEC-AC-10001109
KT-16465,OFF-PA-10000682
MH-17785,FUR-FU-10000221
AF-10885,OFF-BI-10002429
JP-16135,OFF-AR-10002375
JP-16135,OFF-AP-10000595
RD-19585,TEC-PH-10001530
RD-19585,OFF-BI-10000050
RD-19585,TEC-AC-10001552
RD-19585,TEC-AC-10003399
JF-15295,OFF-AR-10004078
CK-12595,OFF-SU-10002189
CK-12595,FUR-FU-10001852
KH-16510,OFF-BI-10003638
CM-12655,TEC-MA-10002428
EB-13870,OFF-BI-10001036
EB-13870,OFF-AP-10004708
MW-18235,TEC-MA-10000488
CS-11950,OFF-BI-10003656
CS-11950,OFF-ST-10003656
CS-11950,TEC-PH-10001128
CS-11950,FUR-FU-10001473
CS-11950,OFF-BI-10004656
SP-20620,OFF-EN-10004955
SP-20620,TEC-PH-10002468
SP-20620,TEC-PH-10000576
SP-20620,OFF-BI-10002160
SP-20620,TEC-AC-10003628
GT-14635,OFF-BI-10001116
LW-17215,OFF-BI-10002026
AH-10030,FUR-FU-10003691
TH-21100,FUR-CH-10002602
TH-21100,OFF-PA-10000675
HG-15025,FUR-CH-10002602
HG-15025,OFF-BI-10001900
EB-13750,FUR-FU-10001468
SC-20725,OFF-AR-10004648
SC-20725,OFF-LA-10003190
TS-21505,OFF-AP-10004868
TS-21505,FUR-CH-10004287
TS-21505,OFF-PA-10002689
TH-21550,OFF-AP-10002892
TH-21550,FUR-FU-10002253
KD-16270,OFF-BI-10001359
KD-16270,OFF-BI-10001267
KD-16270,OFF-AR-10003582
KD-16270,OFF-PA-10003724
KD-16270,OFF-PA-10001033
KD-16270,TEC-PH-10003505
KD-16270,TEC-PH-10004959
GM-14455,TEC-AC-10000474
GM-14455,TEC-PH-10003095
GM-14455,FUR-FU-10002963
PR-18880,OFF-AR-10000203
PR-18880,TEC-PH-10004667
PR-18880,FUR-FU-10000193
PR-18880,FUR-TA-10001539
PR-18880,OFF-BI-10000962
PR-18880,OFF-AP-10002867
PR-18880,OFF-LA-10001158
TB-21055,OFF-PA-10000675
TB-21055,FUR-TA-10001307
TB-21055,TEC-PH-10000011
TB-21055,OFF-PA-10002666
TB-21055,OFF-FA-10000735
TB-21055,OFF-BI-10000174
ON-18715,OFF-AR-10003156
AH-10195,OFF-BI-10000474
AR-10510,TEC-AC-10003280
BM-11650,FUR-BO-10002916
BM-11650,TEC-PH-10002726
CA-12310,TEC-PH-10000895
CA-12310,FUR-TA-10004152
CA-12310,OFF-BI-10002160
NF-18595,OFF-PA-10001685
AF-10870,OFF-BI-10000773
AF-10870,TEC-AC-10004510
TC-21535,OFF-PA-10004569
TC-21535,FUR-FU-10000672
Dp-13240,OFF-PA-10004451
Dp-13240,OFF-BI-10004738
MC-17425,FUR-FU-10001940
LC-17050,FUR-BO-10003966
BM-11650,OFF-PA-10002245
NW-18400,FUR-BO-10002598
NW-18400,OFF-BI-10002225
TB-21280,TEC-AC-10003832
BS-11755,OFF-BI-10000822
BS-11755,OFF-AP-10001242
SO-20335,FUR-FU-10002445
SO-20335,FUR-CH-10002372
SO-20335,TEC-PH-10000376
SO-20335,FUR-CH-10002965
CS-12490,OFF-ST-10004950
PO-19180,OFF-BI-10003166
PO-19180,OFF-PA-10004610
TD-20995,FUR-FU-10000320
SP-20620,OFF-EN-10004030
MS-17365,OFF-EN-10004147
MS-17365,FUR-CH-10003535
MS-17365,TEC-PH-10004586
Dp-13240,OFF-ST-10003208
Dp-13240,OFF-FA-10003112
Dp-13240,TEC-PH-10004447
Dp-13240,OFF-BI-10002854
Dp-13240,FUR-TA-10001039
DB-13660,OFF-PA-10004239
MG-17650,TEC-PH-10001530
MG-17650,TEC-PH-10000038
EH-14185,OFF-BI-10001765
KF-16285,OFF-ST-10001128
KF-16285,OFF-BI-10003656
KF-16285,OFF-PA-10003441
DH-13075,TEC-PH-10002923
DH-13075,OFF-PA-10004359
DH-13075,OFF-ST-10001511
DH-13075,OFF-AR-10002833
LA-16780,FUR-FU-10001940
HZ-14950,FUR-FU-10003919
CM-12190,OFF-ST-10003479
LB-16795,FUR-CH-10002965
LB-16795,FUR-CH-10002965
LB-16795,OFF-BI-10000145
LB-16795,FUR-FU-10002191
JF-15490,OFF-PA-10004451
GM-14695,OFF-PA-10001471
GM-14695,OFF-BI-10003656
GM-14695,OFF-AR-10000940
GM-14695,OFF-PA-10002319
GM-14695,OFF-BI-10000977
SS-20590,OFF-FA-10002676
SS-20590,OFF-BI-10004970
TC-21475,OFF-AP-10003971
TC-21475,OFF-SU-10001574
CC-12430,FUR-CH-10000665
CL-12565,OFF-AP-10000891
CL-12565,OFF-PA-10003790
CL-12565,TEC-AC-10002217
CL-12565,OFF-BI-10002215
CL-12565,TEC-MA-10001972
DE-13255,FUR-CH-10000988
SZ-20035,FUR-TA-10002041
SZ-20035,OFF-PA-10002246
LF-17185,OFF-ST-10003327
LF-17185,FUR-FU-10002703
LF-17185,OFF-PA-10003651
AB-10165,OFF-BI-10001617
AB-10165,OFF-BI-10000145
NM-18520,OFF-BI-10001670
NM-18520,FUR-FU-10003849
RA-19945,FUR-FU-10003849
RA-19945,FUR-TA-10002041
RA-19945,OFF-ST-10002214
PO-19195,OFF-BI-10001078
KA-16525,OFF-PA-10002137
JD-16150,OFF-EN-10001415
JD-16150,OFF-AP-10003849
JO-15145,OFF-ST-10001713
LE-16810,OFF-ST-10001505
AH-10690,OFF-PA-10000474
KN-16705,OFF-AR-10001919
TB-21250,OFF-BI-10004001
DP-13390,OFF-AP-10004785
DP-13390,OFF-ST-10002406
DP-13390,OFF-FA-10002988
KN-16705,TEC-PH-10002415
ST-20530,OFF-BI-10004236
EB-13870,OFF-AR-10000657
AH-10210,OFF-PA-10004996
AS-10090,TEC-AC-10001109
AS-10090,FUR-FU-10003832
AS-10090,OFF-BI-10002393
AS-10090,OFF-BI-10001359
AS-10090,TEC-AC-10003628
EM-13825,TEC-PH-10003012
KA-16525,OFF-AR-10003903
HJ-14875,OFF-PA-10004675
ND-18370,TEC-AC-10001990
EH-13765,OFF-AP-10003842
EH-13765,FUR-BO-10004695
EH-13765,OFF-PA-10003039
MC-17845,FUR-FU-10002045
MH-17455,OFF-PA-10001019
CL-11890,FUR-FU-10003724
SF-20965,OFF-PA-10003673
SF-20965,TEC-AC-10003614
EP-13915,FUR-CH-10000785
EP-13915,TEC-AC-10002926
RW-19630,TEC-AC-10004633
RW-19630,OFF-BI-10000977
SJ-20500,TEC-AC-10001635
SP-20620,OFF-AR-10003056
SP-20620,OFF-PA-10003363
SP-20620,FUR-TA-10003954
PJ-19015,FUR-FU-10004415
CC-12610,TEC-PH-10000455
CC-12610,FUR-FU-10002456
CC-12610,FUR-TA-10003569
MY-18295,OFF-BI-10002813
DB-13210,TEC-PH-10002890
MG-17875,OFF-ST-10001522
RH-19600,FUR-CH-10004086
RH-19600,FUR-CH-10003774
RH-19600,OFF-ST-10004507
RH-19600,OFF-ST-10003208
RH-19600,OFF-PA-10000659
KB-16240,TEC-AC-10002305
KB-16240,TEC-AC-10000990
KB-16240,FUR-CH-10000665
CA-12055,FUR-TA-10001932
CA-12055,OFF-AP-10004487
CA-12055,OFF-BI-10002160
JK-15730,TEC-AC-10000420
JK-15730,OFF-BI-10001989
JK-15730,OFF-AR-10001149
RD-19930,OFF-PA-10004101
RD-19930,TEC-AC-10001714
JK-16120,OFF-ST-10003716
SC-20020,TEC-PH-10000369
SC-20020,OFF-BI-10000756
SC-20020,FUR-BO-10001608
